cik_date,GrossProfit,GrossMargin,WorkingCapitalRatio,EarningPerShare,DebtToEquityRatio,PEratio,ReturnOfEquity,EBIDTAratio,EvRatio,EVbyEbidta,ChurnRate,GrowthRate,ProfitMargin,RuleOf40,MarketCap,MagicNumber,wce_label,eps_label,de_label,pe_label,roe_label,growth_rate_label,profitm_label,grossm_label,ro40_label,churnrate_label,EVbyEbidta_label,marketCap_label,magicNum_label
1666134_2021,327835000.0,0.7700972032341569,4.177880010044113,-1.9524026474390697,0.5153950498735387,-53.03209362874585,-18.39976481227322,,,,1.4548826501247043,145.48826501247044,145.48826501247044,290.97653002494087,6107228934.38,-1.6696775503102708,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.0
1073349_2019,293844000.0,0.6963755030073798,1.6424050876854885,0.22829480818104805,0.1798144816325173,193.7845207803223,1.3073888539278498,183944000.0,,,0.0,0.0,0.0,0.0,1827775600.0,0.0736196319018405,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1073349_2020,305804000.0,0.6915184941465918,2.064314190855878,-0.21884188561130608,0.19609991293047774,-231.9939798461372,-1.206553485003386,185654000.0,,,-1.9784775233248515,-197.84775233248516,-197.84775233248516,-395.6955046649703,2141072440.0000002,-0.07203515509140011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1073349_2021,318095000.0,0.6747835715937319,1.678439448764339,-0.3767143881397877,0.19022397094430993,-98.43000736738702,-1.98781535577599,188904000.0,,,0.7648716003900747,76.48716003900748,76.48716003900748,152.97432007801496,1603227960.0,-0.11939860867780408,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
1624512_2018,8653169.0,0.22867011068363258,0.7931857079029401,-0.705343709333123,0.4605154976381722,-1.7012982240028152,-26.311954381409542,22191545.0,,,-0.0,-0.0,-0.0,-0.0,12211719.6,-0.24591806361686752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
1624512_2019,9539873.0,0.28368406547396446,0.5766342534024979,-0.8036859147646956,0.5598638916846682,-1.4931206058915911,-30.589974594784618,16604988.0,,,0.3098678259314062,30.98678259314062,30.98678259314062,61.97356518628124,14038436.4,-0.32212015934708754,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,,0.0,0.0
1624512_2020,9868000.0,0.17977446211582956,1.5201772628243218,0.09935602672474658,0.46551724137931033,15.399166516981131,6.108242670108796,32315000.0,,,-1.5637051724097588,-156.3705172409759,-156.3705172409759,-312.7410344819518,81615582.54,0.2200207325951458,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
1378590_2019,4592000.0,0.46141479099678456,0.4365389627313005,-3.4979765765282878,0.050740544829410206,-0.5446005593012565,-12.94498809838667,-5708000.0,,,-0.0,-0.0,-0.0,-0.0,5331094.875,-1.8263059701492537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
1378590_2020,6400000.0,0.5867791326670945,0.5284327323162274,0.07375281946169492,0.04603146228101537,25.21937484662577,0.41626232187547885,2863000.0,,,-1.0333026866891408,-103.33026866891409,-103.33026866891409,-206.66053733782817,8221516.2,0.060820895522388056,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1378590_2021,8726000.0,0.6581190135002639,1.2499100179964007,-0.8544115672248351,0.0831778219086491,-4.8103281341911766,-8.686019938726835,3350000.0,,,-27.699386503067483,-2769.9386503067485,-2769.9386503067485,-5539.877300613497,41869096.080000006,-1.931218105169736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1567771_2018,,,,-0.11873312854640872,0.750574429431246,-0.04295347105257641,-28.14841918791023,,,,-0.0,-0.0,-0.0,-0.0,49168.66650000001,,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,
1567771_2019,,,,0.023113884937269957,,7.138566296743389,3.2361430763886547,,,,-1.194670899522668,-119.4670899522668,-119.4670899522668,-238.9341799045336,1590750.975,,,0.0,,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,
1567771_2020,,,0.000505954677029182,-1.7292261440717873,0.5122439591555398,-0.2544490791493225,-56.40658181065703,,,,-19.703328411992516,-1970.3328411992516,-1970.3328411992516,-3940.665682398503,1060500.76,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,
1054721_2018,15510000.0,0.2112676056338028,2.4062249318145357,-1.0750867946518483,0.09015041943881978,,-9.934191495516345,43973000.0,,,-0.0,-0.0,-0.0,-0.0,,-0.23723749654600718,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0
1054721_2019,10096000.0,0.17030177285225107,1.8316964285714286,-0.7039406337520557,0.0806469033749289,,-6.610885891832341,39873000.0,,,-0.3316590230763631,-33.16590230763631,-33.16590230763631,-66.33180461527262,,-0.15855554020447638,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0
1054721_2020,7726000.0,0.1638808756151366,1.764000352764794,-0.1427272063744736,0.08115168257876129,,-1.3519316376336545,37564000.0,,,-0.7942489924844788,-79.42489924844787,-79.42489924844787,-158.84979849689574,,-0.038404456462073314,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0
1054721_2021,5415000.0,0.1341442267198454,6.417467495760317,-0.11004001785377203,0.041044797763302145,,-1.300486667401405,31060000.0,,,0.1868713605082054,18.68713605082054,18.68713605082054,37.37427210164108,,-0.056877568623471514,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0
813672_2019,2147173000.0,0.9190410213673732,1.7390818734932503,3.5338979114184133,0.3197455506554301,19.627052546110686,47.02942706574844,,,,0.0,0.0,0.0,0.0,19410742800.0,5.228654055597263,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0
813672_2021,2451865000.0,0.9138891591197704,1.8556377446009578,2.1174513606820082,0.31961582307067177,61.578746232925404,23.691926813203914,,,,0.0,0.0,0.0,0.0,36371116990.0,2.556612675629583,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0
813672_2022,2765597000.0,0.9254923627387858,1.7666030013642564,2.5143246289686267,0.3188224488295263,60.509290744372834,22.846001428623953,,,,0.1782986028809232,17.82986028809232,17.82986028809232,35.65972057618464,42111743440.0,3.0124531438019964,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0
1609702_2019,,,1.1780642081393962,1.0594549958711809e-06,0.919153137340939,46665502.72798129,14.074155331285654,,5987187530.400001,,0.0,0.0,0.0,0.0,5987184000.0,,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,1.0,
1609702_2020,,,1.3014426727410784,1.71345995045417,0.5038737446197991,24.173310843373496,19.846963175514105,,8521.561999999998,,0.6173031956352298,61.73031956352298,61.73031956352298,123.46063912704597,5015.9619999999995,,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,0.0,
1609702_2021,,,1.5267445017648655,8.51275720164609,0.18438970661860418,5.837121724838054,51.78231701211574,,9471.335000000001,,3.984578313253012,398.4578313253012,398.4578313253012,796.9156626506024,6037.335,,1.0,1.0,0.0,0.0,1.0,1.0,1.0,,1.0,0.0,,0.0,
1768267_2020,221795000.0,0.6728278213598831,1.240937571597916,0.3391509690027686,0.20606851844439175,26.330456982793116,1.282449987529598,127182000.0,,,0.0,0.0,0.0,0.0,328999060.0,0.11585428044246228,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1768267_2021,286108000.0,0.7389496412539839,1.736432983080171,1.2069165023011177,0.16019167688200436,29.107233129235397,4.447233137424959,161668000.0,,,2.6729091636654663,267.29091636654664,267.29091636654664,534.5818327330933,1335818250.0,0.42552224828698854,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,0.0,0.0
1725057_2018,,,1.0614777826024027,-0.4546311460627329,1.1883384932920538,-75.8636980741325,-2.7261781905744753,,,,-0.0,-0.0,-0.0,-0.0,4809758457.900001,-1.848396501457726,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,0.0
1725057_2019,787700000.0,0.9558306030821502,1.0747397455289616,0.5450643632362107,1.376709811767588,124.5357513321474,3.213425339920787,,12635063629.84,,-2.2413249211356465,-224.13249211356464,-224.13249211356464,-448.2649842271293,9800963629.84,2.294460641399417,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0
1725057_2020,802.0,0.9519287833827893,1.0669530784958203,-2.6923079926035837e-08,1.4824093612123537,-3957942415.6800003,-0.15346249760214847,,15831772741.62,,-1.0000000508259212,-100.00000508259212,-100.00000508259212,-200.00001016518425,15831769662.720001,-1.0989010989010989e-07,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1451797_2019,,,,-7.988241308793456e-07,0.4999084844224571,-21281.280000000002,-0.19894690770189796,,,,-0.0,-0.0,-0.0,-0.0,15960960.000000002,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,
1169652_2020,114718000.0,0.7907659644865997,2.5601897056772214,0.6486810806072303,0.1489187860491203,24.63460162124834,6.517403978645765,49438000.0,,,0.0,0.0,0.0,0.0,463746375.52000004,0.6201818541213678,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1169652_2021,129497000.0,0.7720608839258566,2.965789581372509,1.564001239540959,0.162439551308683,15.780038644498571,15.69256335687578,57160000.0,,,1.5081009296148737,150.81009296148738,150.81009296148738,301.62018592297477,745054524.6,1.5554786848520787,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,0.0,1.0
945384_2018,,,0.0674217907227616,-0.00993201303805412,0.014616091102237744,-0.41280654629539953,-0.81397594730639,,,,-0.0,-0.0,-0.0,-0.0,852445.5181000001,-3.648409893992933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0
945384_2019,,,0.06217948717948718,-0.0077348651295507465,0.018143332325370427,-1.1377056810441268,-0.6237739681948935,,,,-0.22082324455205812,-22.08232445520581,-22.08232445520581,-44.16464891041162,1830568.4408000002,-2.8427561837455833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0
1022505_2019,,,9.692104936362728,-0.1675313188622127,0.012039047734239297,-3.282968245790218,-10.016768136547936,-6842124.0,,,-0.0,-0.0,-0.0,-0.0,22435880.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,
1022505_2020,,,1.101305094551257,-0.2534092831041815,0.01776013146660644,-1.775783406541568,-10.187077683674218,-6925740.0,,,0.019907600545096205,1.9907600545096205,1.9907600545096205,3.981520109019241,12377338.200000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,
1022505_2021,,,4.196875512525105,-0.03743378342510105,0.019466927765891682,-5.048915249994926,-4.06194482110256,-3295335.0,,,-0.5546268388619228,-55.46268388619227,-55.46268388619227,-110.92536777238455,15673261.779000001,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,
877890_2019,2700309000.0,0.8969445592254475,0.827268267793657,2.138954072029113,0.16769255205374856,51.84777057638971,6.2526399888778865,1000165000.0,,,0.0,0.0,0.0,0.0,35350484000.0,2.1975890799503635,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0
877890_2020,2847088000.0,0.8796267803627151,0.9250515813079839,1.5667776521598689,0.1857297905328352,83.03667072392287,4.352791054708318,1107354000.0,,,-0.26014024373251904,-26.014024373251903,-26.014024373251903,-52.028048746503806,41887516400.0,1.6259077210681536,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,1.0
877890_2021,2763415000.0,0.8589583391614369,0.7302179925754151,0.9456444857214906,0.1939162226456838,100.02702012039065,2.5330181012945285,861697000.0,,,-0.39042236433632144,-39.04223643363214,-39.04223643363214,-78.08447286726428,30758208660.0,0.7892441711240927,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
827876_2018,,,0.4063317148134948,,0.016268220407579744,,-56.662271697568265,,,,-0.0,-0.0,-0.0,-0.0,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,,,
827876_2019,,,6.578005310829967,,0.013423637811296399,,-23.331995814577287,,,,-0.4443934747708093,-44.43934747708093,-44.43934747708093,-88.87869495416186,,,0.0,,0.0,,0.0,0.0,0.0,,0.0,1.0,,,
827876_2020,,,1.5330819397350204,-1.3428757518481278,0.04052809193415879,-0.8787112272866863,-17.584484521966484,,,,-0.10579374330798119,-10.57937433079812,-10.57937433079812,-21.15874866159624,20521355.22,-7.226504655129307,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0
827876_2021,,,4.846871419243146,0.3863830690733982,0.026819842381880357,61.82983135697854,3.2537669236792057,,,,-1.6187037347556668,-161.87037347556668,-161.87037347556668,-323.74074695113336,893389126.0500001,1.9117513387998928,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,,0.0,1.0
1393548_2021,,,5.217391304347826,-0.027863087558475087,0.014311393805309734,-3.0865208250706395,-53.83019911504425,,,,-0.0,-0.0,-0.0,-0.0,24031651.143999998,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,
1535379_2019,343827000.0,0.7163943068002109,1.6156087892975235,-0.7166504871702957,0.18236923440070224,-18.837634581544673,-7.105305863521358,-57650000.0,,,-0.0,-0.0,-0.0,-0.0,3629051464.5,-1.4153503680738204,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1535379_2020,561689000.0,0.7072467454302555,1.2206284011670012,-1.1403074606105101,0.1983470735198305,-9.0238820278268,-11.511386313850826,-107252000.0,,,0.7471256014824889,74.71256014824888,74.71256014824888,149.42512029649777,3037276260.6899996,-2.4727948631294354,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
1535379_2021,680070000.0,0.7823569066951354,1.5049124653714547,-0.5587994961965878,0.23881275907645433,-27.326438380731748,-5.8607190575829495,32923000.0,,,-0.5165100926371583,-51.65100926371583,-51.65100926371583,-103.30201852743166,4446940623.45,-0.6999251619340909,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1477333_2019,,,8.224217064244245,-0.49660874061791555,0.08166346858726668,-34.352999866197976,-10.302780722736738,-44523000.0,,,-0.0,-0.0,-0.0,-0.0,3635509269.8399997,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,
1477333_2020,,,7.992488169928631,-0.47862634455630915,0.11429086502510523,-158.76685615883386,-9.650014187630811,-5713000.0,,,0.12796235400839098,12.796235400839098,12.796235400839098,25.592470801678196,18951999619.68,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,
1477333_2021,,,6.777869804030288,-0.9373478617828799,0.19308309334418192,-140.28943294315602,-17.417658740779597,19450000.0,,,1.1806902906928038,118.06902906928039,118.06902906928039,236.13805813856078,36518602000.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,,1.0,
1169561_2019,593951000.0,0.8354246459349862,2.007078376937361,0.2939756921591856,0.3675452496714183,220.2222895522388,1.509167063667704,121914000.0,,,0.0,0.0,0.0,0.0,2950978680.0,0.1145240415021452,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1169561_2020,553807000.0,0.8254872295549908,1.5634751060708438,0.19419269305166156,0.33571857000242167,208.452745383324,0.9129839913596054,99570000.0,,,-0.3332089552238806,-33.320895522388064,-33.320895522388064,-66.64179104477613,1862525279.9999998,0.07636360528519905,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1169561_2021,614099000.0,0.8488220691332906,1.6280727327291922,-0.6659352007228605,0.348886364804921,-96.85627059507657,-2.8937220422643835,87110000.0,,,-4.46435366536094,-446.43536653609397,-446.43536653609397,-892.8707330721879,2998089000.0,-0.26438784400143495,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1401680_2019,427308000.0,0.7411811844453734,1.3927396792903446,0.15452668829253907,0.6439710743983231,378.89895038167936,1.3815387634993708,161148000.0,,,0.0,0.0,0.0,0.0,3573774900.0,0.0632108032034313,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1401680_2020,513902000.0,0.6936035933898039,0.7546175069561681,-0.6158065474735528,0.7157145098189491,-71.51596581861838,-4.787867828885997,195463000.0,,,-5.238973706530959,-523.8973706530959,-523.8973706530959,-1047.7947413061918,2859351345.36,-0.2679489327480481,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1385867_2019,176912000.0,0.679474278515628,1.080876625881217,-0.9184294116019217,0.7077511857230665,-94.68337893091275,-9.778847017508017,36094000.0,,,-0.0,-0.0,-0.0,-0.0,5257199931.759999,-0.665324609964771,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1385867_2020,250503000.0,0.642778514776031,1.819477727657175,-1.4076158351822445,0.6461589842979096,-114.4843614089748,-11.490914243207822,65791000.0,,,0.6359051941502774,63.590519415027735,63.590519415027735,127.18103883005547,10398843515.5,-1.0884079852373763,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
1385867_2021,319942000.0,0.5906879623663557,0.8047530539129747,-2.4757105343663883,0.681823407938389,-125.16406732473892,-11.569211203283523,55148000.0,,,0.9829685573366215,98.29685573366214,98.29685573366214,196.59371146732428,22544176314.33,-1.2937952534191473,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,,1.0,0.0
1385867_2022,412053000.0,0.5681225001344292,1.790359677715221,-5.049804131058164,0.3187200647613051,-26.589150096771046,-21.308212093274268,69152000.0,,,1.1044043593886197,110.44043593886197,110.44043593886197,220.88087187772393,10078324863.53,-1.7096855674985678,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.0
1535527_2020,,,2.376080925418174,-1.520238515408764,0.3577102008808259,-40.18448380356554,-11.8738116431226,,,,-0.0,-0.0,-0.0,-0.0,6577315940.0,-1.1556977130067008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,0.0
1535527_2021,,,2.6544682260382397,-0.3651885007613862,0.5403085482390526,-590.9276977508214,-4.456474200989953,,,,-0.5648407238602622,-56.48407238602622,-56.48407238602622,-112.96814477205244,42089416200.0,-0.5029125802283463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,1.0,,1.0,0.0
1535527_2022,,,1.827478799854993,0.011543077010990686,0.7063083923291765,15649.206864686466,0.12169853806116757,,,,-1.0340325162159885,-103.40325162159884,-103.40325162159884,-206.80650324319768,37933677440.0,0.010560020910932498,1.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,1.0,,1.0,0.0
1561550_2019,273831000.0,0.7548128342245989,4.514315393105239,-0.07200151438445479,0.2210580236051052,-524.7111859102334,-1.844735328503093,68809000.0,,,-0.0,-0.0,-0.0,-0.0,8767923916.56,-0.18786045936435486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1561550_2020,473269000.0,0.7842513082758598,5.7683888209935406,-0.1123378464145173,0.26995617712237324,-876.2852693184503,-2.2248607592642107,116424000.0,,,0.46900059844404546,46.900059844404545,46.900059844404545,93.80011968880909,21510174505.96,-0.27596712723021055,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,,1.0,0.0
1561550_2021,794539000.0,0.7723088617241326,3.5387973428964847,-0.07877661081603056,0.44163403322596595,-2260.9502764208246,-1.7328858208257039,215089000.0,,,-0.1548865441805516,-15.488654418055159,-15.488654418055159,-30.977308836110318,46903413484.350006,-0.1593354685591834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1724570_2020,368581000.0,0.7104696550594177,3.1990451707675356,0.13937552824923521,0.0403312726584984,193.72123886567695,1.2816364477399038,211172000.0,,,0.0,0.0,0.0,0.0,4358340432.0,0.1497829618385662,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1724570_2021,442309000.0,0.7149502874775522,3.4476786866282563,0.31363786069123833,0.04913011617212863,84.01409173601121,2.81066713589445,238552000.0,,,1.286158769668415,128.61587696684148,128.61587696684148,257.23175393368297,4321180794.35,0.3424276317541477,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,,1.0,0.0
317788_2019,,,0.9690665135219797,-0.07363347661599262,0.11511059427331705,-47.532727787021635,-1.8059274083289012,,,,-0.0,-0.0,-0.0,-0.0,285671694.0,-0.09108682802624998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0
317788_2020,82400000.0,0.43159438508275716,0.7058049245854919,0.20579156827034198,0.22988196233454739,20.311813720710187,4.9877298569778805,133143000.0,,,-3.9895174708818635,-398.9517470881863,-398.9517470881863,-797.9034941763726,364942357.12,0.2723056637516861,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0
317788_2021,134930000.0,0.4302902936740024,0.8761662273164851,0.6101622385194274,0.2977391444108114,131.7026766438306,14.701990302965365,,,,2.0547114153726276,205.47114153726275,205.47114153726275,410.9422830745255,7228369704.92,0.5057500921489126,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,,1.0,0.0
1261333_2019,508548000.0,0.7254928534642758,1.9068297718631915,-2.520988996060318,0.3341641382238423,-19.615317669881986,-27.62373405268826,-233902000.0,,,-0.0,-0.0,-0.0,-0.0,8372033350.000001,-2.218110289417475,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1261333_2020,730737000.0,0.7502656649941323,1.3601406410986145,-1.1495415273593963,0.4118078504979032,-68.29679322707442,-12.364293865237096,49725000.0,,,-0.5118237346272706,-51.18237346272706,-51.18237346272706,-102.36474692545411,14230251540.0,-1.082828797272647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1261333_2021,1088989000.0,0.7494520135962567,1.063279096721196,-1.2617124896917642,0.642191470838077,-184.58246383603202,-14.29087550976529,190203000.0,,,0.16753775934804832,16.753775934804832,16.753775934804832,33.507551869609664,44902822230.0,-1.0001356718221959,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1505952_2019,92910000.0,0.6521647574123989,1.766225028094512,-6.584553018988692,0.14611486751486438,-4.1005061273159695,-16.138660977153048,-94533000.0,,,-0.0,-0.0,-0.0,-0.0,632745000.0,-3.1139564919078175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1505952_2020,117465000.0,0.6774416794025202,1.1181415153737806,-5.029056271512046,0.1559099359301962,-6.203947284650156,-12.716403833056214,-59337000.0,,,-0.18568586407792156,-18.568586407792157,-18.568586407792157,-37.137172815584314,779563200.0,-2.535738790006861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1505952_2021,153432000.0,0.7300028546959749,0.8884155721216425,-3.1033937158055673,0.17911457159207173,-20.42602576564974,-8.153517417047686,-16337000.0,,,-0.3264627236264086,-32.64627236264086,-32.64627236264086,-65.29254472528172,1728736264.65,-1.513212944752369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1467623_2020,1499.3000000000002,0.7833742619781598,1.128424342710057,-0.795221843003413,0.42420933588113713,-27.904163090128755,-9.994930390359942,137.60000000000014,,,-0.0,-0.0,-0.0,-0.0,7151.837,-0.6181862035697058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1467623_2021,1713.7,0.7941517215811669,1.5732267392413677,1.1472497437649471,0.4802908377925738,21.39028588445503,13.716759936277114,718.6000000000001,,,-2.3101833788529067,-231.01833788529066,-231.01833788529066,-462.0366757705813,7182.857999999999,0.8099372889532079,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1160951_2021,150264000.0,0.5771615133474169,5.1459226978187464,-0.1282648434851865,0.10455688924885222,-363.5446684608115,-2.019545372675364,94720000.0,,,-0.0,-0.0,-0.0,-0.0,6155174781.71,-0.15379793979252585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1773383_2020,416872000.0,0.76377740686658,0.9611883820822255,-1.488408314896645,0.3107388262093486,-16.017110198457505,-26.569091243063355,-43008000.0,,,-0.0,-0.0,-0.0,-0.0,6695536473.6,-3.2422303402595185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
1773383_2021,575801000.0,0.8184699840371623,1.0499621089933648,0.2674175691541643,0.39188291736424957,180.39203689040338,4.579490579001868,219604000.0,,,-1.1811235718523339,-118.11235718523338,-118.11235718523338,-236.22471437046676,13658202681.12,0.5872443399958117,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,0.0
814549_2020,,,1.8908929411150008,3.0272321449930715,0.2732955973405835,12.542810786018164,13.19098562909822,,1777557231.98,,0.0,0.0,0.0,0.0,1158667231.98,0.26911513654293223,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0
814549_2021,,,1.7864177977046225,2.2223096383115126,0.2702750761319691,13.67946188772218,8.981464894995836,,1620935147.1999998,,-0.26185089362070646,-26.185089362070645,-26.185089362070645,-52.37017872414129,932775147.1999999,0.19864709755230697,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,1.0,,0.0,0.0
1437491_2020,,,0.0698879785988965,-0.1423010634181801,0.13256252077869307,-18.27112136442284,-8.966791030992576,,357126600.0,,-0.0,-0.0,-0.0,-0.0,221756600.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,,0.0,
1437491_2021,,,0.27835993663945413,-0.9246978617911373,0.09794257345394658,-14.058646112600535,-12.46389956321455,,460941000.0,,0.7210183735684271,72.10183735684271,72.10183735684271,144.20367471368542,293657000.0,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,1.0,1.0,,0.0,
1066194_2019,45391000.0,0.6751398143741075,1.325455567527053,0.1367543802086751,0.11504746711793888,80.43618042226487,1.1231504261666023,26808000.0,,,0.0,0.0,0.0,0.0,335258000.0,0.19083375303328604,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,0.0,0.0
1066194_2020,51648000.0,0.7101431341005651,1.4093741014089907,0.2338665195808053,0.13932996615909765,47.50573113207547,1.9252188173579523,28487000.0,,,0.7293666026871402,72.93666026871402,72.93666026871402,145.87332053742804,342421310.0,0.3300215191612106,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,,0.0,0.0
